order_city,date,precipitation_mm,temp_mean_c,weather_code,weather_condition
Santo Domingo,2016-04-20,0.2,25.5,51,Rain
Santo Domingo,2016-04-21,0.1,25.7,51,Rain
Santo Domingo,2016-04-22,1.7,25.6,53,Rain
Santo Domingo,2016-04-23,0.7,26.2,51,Rain
Santo Domingo,2016-04-24,2.0,26.6,53,Rain
Santo Domingo,2016-04-25,7.3,25.8,63,Rain
Santo Domingo,2016-04-26,18.0,23.6,63,Rain
Santo Domingo,2016-04-27,14.1,24.1,63,Rain
Santo Domingo,2016-04-28,6.9,25.2,61,Rain
Santo Domingo,2016-04-29,8.3,24.6,61,Rain
Santo Domingo,2016-04-30,18.2,24.0,63,Rain
Santo Domingo,2016-05-01,11.8,24.3,63,Rain
Santo Domingo,2016-05-02,4.7,24.5,61,Rain
Santo Domingo,2016-05-03,5.0,24.6,53,Rain
Santo Domingo,2016-05-04,3.4,24.9,61,Rain
Santo Domingo,2016-05-05,4.2,25.8,53,Rain
Santo Domingo,2016-05-06,5.9,25.9,63,Rain
Santo Domingo,2016-05-07,13.1,25.8,63,Rain
Santo Domingo,2016-05-08,9.0,24.0,61,Rain
Santo Domingo,2016-05-09,2.7,24.9,63,Rain
Santo Domingo,2016-05-10,4.6,24.7,61,Rain
Santo Domingo,2016-05-11,0.0,25.3,3,Cloudy
Santo Domingo,2016-05-12,3.2,25.6,55,Rain
Santo Domingo,2016-05-13,8.6,25.3,63,Rain
Santo Domingo,2016-05-14,1.5,25.9,51,Rain
Santo Domingo,2016-05-15,2.3,26.1,55,Rain
Santo Domingo,2016-05-16,0.7,26.3,51,Rain
Santo Domingo,2016-05-17,2.5,26.4,53,Rain
Santo Domingo,2016-05-18,1.0,26.2,51,Rain
Santo Domingo,2016-05-19,0.4,25.9,51,Rain
Santo Domingo,2016-05-20,0.6,25.9,51,Rain
Santo Domingo,2016-05-21,0.9,26.0,51,Rain
Santo Domingo,2016-05-22,2.1,26.4,53,Rain
Santo Domingo,2016-05-23,5.5,26.4,55,Rain
Santo Domingo,2016-05-24,2.4,26.6,53,Rain
Santo Domingo,2016-05-25,1.1,26.0,53,Rain
Santo Domingo,2016-05-26,3.9,25.5,61,Rain
Santo Domingo,2016-05-27,0.8,25.7,51,Rain
Santo Domingo,2016-05-28,5.4,25.9,63,Rain
Santo Domingo,2016-05-29,21.8,25.2,63,Rain
Santo Domingo,2016-05-30,4.3,25.1,55,Rain
Santo Domingo,2016-05-31,23.5,24.8,63,Rain
Santo Domingo,2016-06-01,18.2,25.0,63,Rain
Santo Domingo,2016-06-02,19.5,24.6,63,Rain
Santo Domingo,2016-06-03,12.0,25.2,63,Rain
Santo Domingo,2016-06-04,1.3,26.2,53,Rain
Santo Domingo,2016-06-05,1.5,26.1,51,Rain
Santo Domingo,2016-06-06,0.3,26.4,51,Rain
Santo Domingo,2016-06-07,7.2,26.1,63,Rain
Santo Domingo,2016-06-08,7.7,25.9,61,Rain
Santo Domingo,2016-06-09,3.0,26.6,53,Rain
Santo Domingo,2016-06-10,0.7,26.6,51,Rain
Santo Domingo,2016-06-11,0.4,26.8,51,Rain
Santo Domingo,2016-06-12,1.3,26.5,51,Rain
Santo Domingo,2016-06-13,3.7,26.4,61,Rain
Santo Domingo,2016-06-14,2.6,26.8,53,Rain
Santo Domingo,2016-06-15,0.4,27.0,51,Rain
Santo Domingo,2016-06-16,0.5,26.6,51,Rain
Santo Domingo,2016-06-17,0.6,26.5,51,Rain
Santo Domingo,2016-06-18,1.0,26.2,53,Rain
Santo Domingo,2016-06-19,6.0,26.6,63,Rain
Santo Domingo,2016-06-20,26.1,24.9,63,Rain
Santo Domingo,2016-06-21,6.3,25.5,61,Rain
Santo Domingo,2016-06-22,6.4,25.3,61,Rain
Santo Domingo,2016-06-23,1.1,25.9,51,Rain
Santo Domingo,2016-06-24,3.6,25.7,61,Rain
Santo Domingo,2016-06-25,1.4,26.3,53,Rain
Santo Domingo,2016-06-26,2.1,26.1,55,Rain
Santo Domingo,2016-06-27,6.3,25.6,63,Rain
Santo Domingo,2016-06-28,1.1,25.7,51,Rain
Santo Domingo,2016-06-29,1.6,26.0,51,Rain
Santo Domingo,2016-06-30,1.9,26.1,53,Rain
Santo Domingo,2016-07-01,1.2,26.3,51,Rain
Santo Domingo,2016-07-02,3.7,26.1,61,Rain
Santo Domingo,2016-07-03,5.0,26.6,63,Rain
Santo Domingo,2016-07-04,1.9,26.7,53,Rain
Santo Domingo,2016-07-05,9.0,25.9,63,Rain
Santo Domingo,2016-07-06,0.3,27.1,51,Rain
Santo Domingo,2016-07-07,2.4,27.2,51,Rain
Santo Domingo,2016-07-08,0.3,27.0,51,Rain
Santo Domingo,2016-07-09,0.9,26.6,51,Rain
Santo Domingo,2016-07-10,2.1,26.9,53,Rain
Santo Domingo,2016-07-11,4.1,27.2,61,Rain
Santo Domingo,2016-07-12,2.6,26.8,61,Rain
Santo Domingo,2016-07-13,1.8,26.6,51,Rain
Santo Domingo,2016-07-14,2.4,26.0,53,Rain
Santo Domingo,2016-07-15,0.3,26.5,51,Rain
Santo Domingo,2016-07-16,0.0,27.0,2,Cloudy
Santo Domingo,2016-07-17,4.6,25.9,61,Rain
Santo Domingo,2016-07-18,2.4,26.0,61,Rain
Santo Domingo,2016-07-19,0.6,26.0,51,Rain
Santo Domingo,2016-07-20,1.3,26.8,51,Rain
Santo Domingo,2016-07-21,2.6,26.8,61,Rain
Santo Domingo,2016-07-22,0.0,27.3,3,Cloudy
Santo Domingo,2016-07-23,1.4,27.4,51,Rain
Santo Domingo,2016-07-24,1.6,26.5,51,Rain
Santo Domingo,2016-07-25,3.6,26.2,53,Rain
Santo Domingo,2016-07-26,7.2,26.0,63,Rain
Santo Domingo,2016-07-27,1.8,26.8,51,Rain
Santo Domingo,2016-07-28,1.4,27.2,61,Rain
Santo Domingo,2016-07-29,5.9,26.4,63,Rain
Santo Domingo,2016-07-30,0.1,27.1,51,Rain
Santo Domingo,2016-07-31,4.7,25.6,61,Rain
Santo Domingo,2016-08-01,24.2,25.0,63,Rain
Santo Domingo,2016-08-02,1.1,26.5,51,Rain
Santo Domingo,2016-08-03,1.0,26.2,53,Rain
Santo Domingo,2016-08-04,0.0,27.0,3,Cloudy
Santo Domingo,2016-08-05,26.7,25.6,63,Rain
Santo Domingo,2016-08-06,22.5,25.3,63,Rain
Santo Domingo,2016-08-07,5.1,26.5,63,Rain
Santo Domingo,2016-08-08,0.0,27.5,3,Cloudy
Santo Domingo,2016-08-09,1.6,27.4,53,Rain
Santo Domingo,2016-08-10,1.4,26.3,51,Rain
Santo Domingo,2016-08-11,1.2,26.3,53,Rain
Santo Domingo,2016-08-12,0.2,26.8,51,Rain
Santo Domingo,2016-08-13,4.1,26.7,55,Rain
Santo Domingo,2016-08-14,3.7,26.2,61,Rain
Santo Domingo,2016-08-15,0.0,26.8,3,Cloudy
Santo Domingo,2016-08-16,1.2,26.5,51,Rain
Santo Domingo,2016-08-17,0.8,26.8,51,Rain
Santo Domingo,2016-08-18,0.0,27.3,3,Cloudy
Santo Domingo,2016-08-19,0.0,27.9,2,Cloudy
Santo Domingo,2016-08-20,0.0,27.6,3,Cloudy
Santo Domingo,2016-08-21,0.0,27.5,2,Cloudy
Santo Domingo,2016-08-22,0.3,27.3,51,Rain
Santo Domingo,2016-08-23,2.0,27.0,53,Rain
Santo Domingo,2016-08-24,11.6,26.0,63,Rain
Santo Domingo,2016-08-25,9.2,25.6,61,Rain
Santo Domingo,2016-08-26,7.9,25.5,55,Rain
Santo Domingo,2016-08-27,8.8,25.7,63,Rain
Santo Domingo,2016-08-28,11.3,25.6,63,Rain
Santo Domingo,2016-08-29,3.1,25.8,53,Rain
Santo Domingo,2016-08-30,0.1,26.8,51,Rain
Santo Domingo,2016-08-31,0.6,27.3,51,Rain
Santo Domingo,2016-09-01,0.0,27.7,1,Clear
Santo Domingo,2016-09-02,3.7,26.5,53,Rain
Santo Domingo,2016-09-03,1.0,27.2,51,Rain
Santo Domingo,2016-09-04,0.0,27.9,2,Cloudy
Santo Domingo,2016-09-05,0.5,27.8,51,Rain
Santo Domingo,2016-09-06,26.4,25.1,63,Rain
Santo Domingo,2016-09-07,3.2,26.4,61,Rain
Santo Domingo,2016-09-08,1.0,26.5,51,Rain
Santo Domingo,2016-09-09,2.0,26.4,53,Rain
Santo Domingo,2016-09-10,3.1,26.3,55,Rain
Santo Domingo,2016-09-11,2.1,26.1,53,Rain
Santo Domingo,2016-09-12,1.2,26.3,53,Rain
Santo Domingo,2016-09-13,1.3,26.3,53,Rain
Santo Domingo,2016-09-14,1.5,26.4,51,Rain
Santo Domingo,2016-09-15,0.7,26.7,51,Rain
Santo Domingo,2016-09-16,0.1,26.5,51,Rain
Santo Domingo,2016-09-17,1.3,26.1,51,Rain
Santo Domingo,2016-09-18,0.0,26.4,3,Cloudy
Santo Domingo,2016-09-19,2.8,26.0,61,Rain
Santo Domingo,2016-09-20,1.3,26.5,53,Rain
Santo Domingo,2016-09-21,1.7,26.6,53,Rain
Santo Domingo,2016-09-22,4.7,26.3,63,Rain
Santo Domingo,2016-09-23,0.1,26.6,51,Rain
Santo Domingo,2016-09-24,0.8,27.4,51,Rain
Santo Domingo,2016-09-25,0.0,27.1,3,Cloudy
Santo Domingo,2016-09-26,0.8,26.9,51,Rain
Santo Domingo,2016-09-27,0.3,27.3,51,Rain
Santo Domingo,2016-09-28,0.2,27.8,51,Rain
Santo Domingo,2016-09-29,1.7,27.6,51,Rain
Santo Domingo,2016-09-30,3.9,26.7,53,Rain
Santo Domingo,2016-10-01,10.2,25.5,63,Rain
Santo Domingo,2016-10-02,8.1,25.3,61,Rain
Santo Domingo,2016-10-03,40.4,24.7,63,Rain
Santo Domingo,2016-10-04,94.7,24.7,65,Rain
Santo Domingo,2016-10-05,8.2,26.5,63,Rain
Santo Domingo,2016-10-06,2.7,27.3,53,Rain
Santo Domingo,2016-10-07,2.6,26.7,61,Rain
Santo Domingo,2016-10-08,0.5,26.9,51,Rain
Santo Domingo,2016-10-09,0.8,26.3,51,Rain
Santo Domingo,2016-10-10,1.7,26.6,53,Rain
Santo Domingo,2016-10-11,1.7,26.8,53,Rain
Santo Domingo,2016-10-12,2.7,26.3,55,Rain
Santo Domingo,2016-10-13,1.8,26.8,51,Rain
Santo Domingo,2016-10-14,2.2,26.6,55,Rain
Santo Domingo,2016-10-15,3.3,26.2,55,Rain
Santo Domingo,2016-10-16,2.7,26.4,61,Rain
Santo Domingo,2016-10-17,0.0,26.3,3,Cloudy
Santo Domingo,2016-10-18,3.4,26.0,61,Rain
Santo Domingo,2016-10-19,2.2,25.6,55,Rain
Santo Domingo,2016-10-20,8.8,24.8,61,Rain
Santo Domingo,2016-10-21,0.0,26.7,3,Cloudy
Santo Domingo,2016-10-22,2.3,26.4,61,Rain
Santo Domingo,2016-10-23,1.3,25.8,51,Rain
Santo Domingo,2016-10-24,1.3,25.9,53,Rain
Santo Domingo,2016-10-25,0.6,25.5,51,Rain
Santo Domingo,2016-10-26,1.0,25.5,53,Rain
Santo Domingo,2016-10-27,0.0,26.1,3,Cloudy
Santo Domingo,2016-10-28,1.4,26.1,53,Rain
Santo Domingo,2016-10-29,0.4,26.2,51,Rain
Santo Domingo,2016-10-30,10.1,25.5,63,Rain
Santo Domingo,2016-10-31,3.9,25.4,61,Rain
Santo Domingo,2016-11-01,8.1,25.2,63,Rain
Santo Domingo,2016-11-02,1.0,25.4,51,Rain
Santo Domingo,2016-11-03,0.1,25.0,51,Rain
Santo Domingo,2016-11-04,2.3,24.8,53,Rain
Santo Domingo,2016-11-05,11.7,24.7,63,Rain
Santo Domingo,2016-11-06,10.0,24.4,63,Rain
Santo Domingo,2016-11-07,5.1,24.3,63,Rain
Santo Domingo,2016-11-08,4.4,24.3,61,Rain
Santo Domingo,2016-11-09,3.2,25.0,55,Rain
Santo Domingo,2016-11-10,0.3,25.9,51,Rain
Santo Domingo,2016-11-11,1.0,25.4,53,Rain
Santo Domingo,2016-11-12,2.6,25.4,53,Rain
Santo Domingo,2016-11-13,1.9,25.0,55,Rain
Santo Domingo,2016-11-14,4.3,25.3,61,Rain
Santo Domingo,2016-11-15,4.5,25.1,63,Rain
Santo Domingo,2016-11-16,1.0,25.2,51,Rain
Santo Domingo,2016-11-17,0.5,25.6,51,Rain
Santo Domingo,2016-11-18,4.2,24.2,61,Rain
Santo Domingo,2016-11-19,7.5,24.3,63,Rain
Santo Domingo,2016-11-20,8.2,23.4,61,Rain
Santo Domingo,2016-11-21,4.1,22.8,53,Rain
Santo Domingo,2016-11-22,1.0,24.3,51,Rain
Santo Domingo,2016-11-23,3.1,24.2,55,Rain
Santo Domingo,2016-11-24,0.5,24.3,51,Rain
Santo Domingo,2016-11-25,0.5,24.3,51,Rain
Santo Domingo,2016-11-26,1.7,24.5,53,Rain
Santo Domingo,2016-11-27,10.2,23.7,63,Rain
Santo Domingo,2016-11-28,1.7,23.2,53,Rain
Santo Domingo,2016-11-29,0.0,23.8,2,Cloudy
Santo Domingo,2016-11-30,0.6,25.0,51,Rain
Santo Domingo,2016-12-01,0.5,25.3,51,Rain
Santo Domingo,2016-12-02,3.9,24.4,55,Rain
Santo Domingo,2016-12-03,0.2,24.9,51,Rain
Santo Domingo,2016-12-04,1.8,25.0,53,Rain
Santo Domingo,2016-12-05,1.1,24.4,51,Rain
Santo Domingo,2016-12-06,0.6,24.7,51,Rain
Santo Domingo,2016-12-07,0.5,24.9,51,Rain
Santo Domingo,2016-12-08,0.0,24.6,2,Cloudy
Santo Domingo,2016-12-09,0.0,24.4,3,Cloudy
Santo Domingo,2016-12-10,0.0,24.8,3,Cloudy
Santo Domingo,2016-12-11,4.5,24.3,61,Rain
Santo Domingo,2016-12-12,1.1,24.5,51,Rain
Santo Domingo,2016-12-13,1.4,24.8,51,Rain
Santo Domingo,2016-12-14,1.6,24.7,51,Rain
Santo Domingo,2016-12-15,0.0,24.4,3,Cloudy
Santo Domingo,2016-12-16,0.0,24.7,3,Cloudy
Santo Domingo,2016-12-17,2.1,24.7,53,Rain
Santo Domingo,2016-12-18,3.4,24.7,51,Rain
Santo Domingo,2016-12-19,2.5,24.4,51,Rain
Santo Domingo,2016-12-20,2.2,23.1,53,Rain
Santo Domingo,2016-12-21,3.3,22.9,53,Rain
Santo Domingo,2016-12-22,0.9,23.8,51,Rain
Santo Domingo,2016-12-23,0.9,23.8,51,Rain
Santo Domingo,2016-12-24,1.6,24.0,51,Rain
Santo Domingo,2016-12-25,3.6,24.4,53,Rain
Santo Domingo,2016-12-26,2.3,23.9,53,Rain
Santo Domingo,2016-12-27,2.3,23.6,53,Rain
Santo Domingo,2016-12-28,0.7,23.6,51,Rain
Santo Domingo,2016-12-29,0.4,23.7,51,Rain
Santo Domingo,2016-12-30,0.0,23.9,2,Cloudy
Santo Domingo,2016-12-31,0.7,24.0,51,Rain
Santo Domingo,2017-01-01,2.0,24.5,53,Rain
Santo Domingo,2017-01-02,0.6,24.5,51,Rain
Santo Domingo,2017-01-03,1.4,24.2,53,Rain
Santo Domingo,2017-01-04,0.6,23.9,51,Rain
Santo Domingo,2017-01-05,1.9,23.1,53,Rain
Santo Domingo,2017-01-06,0.5,24.0,51,Rain
Santo Domingo,2017-01-07,0.0,24.4,1,Clear
Santo Domingo,2017-01-08,1.6,23.7,53,Rain
Santo Domingo,2017-01-09,2.0,23.2,53,Rain
Santo Domingo,2017-01-10,1.2,23.0,51,Rain
Santo Domingo,2017-01-11,0.1,23.1,51,Rain
Santo Domingo,2017-01-12,0.2,23.0,51,Rain
Santo Domingo,2017-01-13,0.0,23.3,3,Cloudy
Santo Domingo,2017-01-14,2.1,23.1,53,Rain
Santo Domingo,2017-01-15,0.6,23.5,51,Rain
Santo Domingo,2017-01-16,0.9,23.4,51,Rain
Santo Domingo,2017-01-17,0.3,23.3,51,Rain
Santo Domingo,2017-01-18,0.0,23.3,3,Cloudy
Santo Domingo,2017-01-19,0.0,21.9,1,Clear
Santo Domingo,2017-01-20,0.0,22.2,3,Cloudy
Santo Domingo,2017-01-21,0.2,22.5,51,Rain
Santo Domingo,2017-01-22,0.0,22.4,3,Cloudy
Santo Domingo,2017-01-23,2.3,23.4,53,Rain
Santo Domingo,2017-01-24,0.0,25.3,2,Cloudy
Santo Domingo,2017-01-25,0.0,24.9,3,Cloudy
Santo Domingo,2017-01-26,0.0,23.0,1,Clear
Santo Domingo,2017-01-27,0.0,22.9,1,Clear
Santo Domingo,2017-01-28,1.4,23.6,53,Rain
Santo Domingo,2017-01-29,0.6,24.0,51,Rain
Santo Domingo,2017-01-30,0.0,23.9,1,Clear
Santo Domingo,2017-01-31,1.1,24.5,53,Rain
Santo Domingo,2017-02-01,1.0,24.6,51,Rain
Santo Domingo,2017-02-02,0.1,24.9,51,Rain
Santo Domingo,2017-02-03,2.2,24.6,55,Rain
Santo Domingo,2017-02-04,0.3,24.9,51,Rain
Santo Domingo,2017-02-05,2.7,24.3,55,Rain
Santo Domingo,2017-02-06,1.5,24.9,51,Rain
Santo Domingo,2017-02-07,4.2,24.1,55,Rain
Santo Domingo,2017-02-08,0.6,24.9,51,Rain
Santo Domingo,2017-02-09,0.0,24.4,1,Clear
Santo Domingo,2017-02-10,0.4,24.6,51,Rain
Santo Domingo,2017-02-11,1.6,24.3,51,Rain
Santo Domingo,2017-02-12,3.2,23.9,61,Rain
Santo Domingo,2017-02-13,1.6,23.6,55,Rain
Santo Domingo,2017-02-14,1.4,23.5,53,Rain
Santo Domingo,2017-02-15,2.0,23.5,53,Rain
Santo Domingo,2017-02-16,0.2,24.5,51,Rain
Santo Domingo,2017-02-17,0.4,24.3,51,Rain
Santo Domingo,2017-02-18,0.9,24.4,51,Rain
Santo Domingo,2017-02-19,1.6,23.7,51,Rain
Santo Domingo,2017-02-20,2.0,24.4,61,Rain
Santo Domingo,2017-02-21,0.0,24.7,3,Cloudy
Santo Domingo,2017-02-22,0.1,24.1,51,Rain
Santo Domingo,2017-02-23,4.7,24.1,53,Rain
Santo Domingo,2017-02-24,1.1,24.9,51,Rain
Santo Domingo,2017-02-25,1.4,25.0,51,Rain
Santo Domingo,2017-02-26,0.1,24.8,51,Rain
Santo Domingo,2017-02-27,0.2,25.4,51,Rain
Santo Domingo,2017-02-28,0.8,25.1,53,Rain
Santo Domingo,2017-03-01,0.4,25.4,51,Rain
Santo Domingo,2017-03-02,0.2,25.7,51,Rain
Santo Domingo,2017-03-03,0.8,25.0,51,Rain
Santo Domingo,2017-03-04,0.4,25.1,51,Rain
Santo Domingo,2017-03-05,1.6,23.9,53,Rain
Santo Domingo,2017-03-06,1.1,23.8,51,Rain
Santo Domingo,2017-03-07,0.5,23.8,51,Rain
Santo Domingo,2017-03-08,0.6,24.2,51,Rain
Santo Domingo,2017-03-09,0.3,24.2,51,Rain
Santo Domingo,2017-03-10,2.2,24.1,53,Rain
Santo Domingo,2017-03-11,0.7,24.6,51,Rain
Santo Domingo,2017-03-12,3.0,24.9,61,Rain
Santo Domingo,2017-03-13,2.2,24.4,53,Rain
Santo Domingo,2017-03-14,0.2,24.8,51,Rain
Santo Domingo,2017-03-15,0.4,24.6,51,Rain
Santo Domingo,2017-03-16,2.0,24.8,53,Rain
Santo Domingo,2017-03-17,0.8,24.9,51,Rain
Santo Domingo,2017-03-18,0.5,25.1,51,Rain
Santo Domingo,2017-03-19,0.4,24.9,51,Rain
Santo Domingo,2017-03-20,3.5,24.9,55,Rain
Santo Domingo,2017-03-21,7.1,24.8,55,Rain
Santo Domingo,2017-03-22,3.1,24.6,53,Rain
Santo Domingo,2017-03-23,2.3,24.6,53,Rain
Santo Domingo,2017-03-24,6.1,23.4,63,Rain
Santo Domingo,2017-03-25,2.2,25.8,55,Rain
Santo Domingo,2017-03-26,1.2,24.4,53,Rain
Santo Domingo,2017-03-27,0.1,25.0,51,Rain
Santo Domingo,2017-03-28,0.1,25.5,51,Rain
Santo Domingo,2017-03-29,0.9,25.8,51,Rain
Santo Domingo,2017-03-30,0.0,26.1,3,Cloudy
Santo Domingo,2017-03-31,0.0,25.6,3,Cloudy
Santo Domingo,2017-04-01,0.2,25.7,51,Rain
Santo Domingo,2017-04-02,1.8,26.3,53,Rain
Santo Domingo,2017-04-03,3.1,26.2,55,Rain
Santo Domingo,2017-04-04,0.6,26.0,51,Rain
Santo Domingo,2017-04-05,0.4,26.1,51,Rain
Santo Domingo,2017-04-06,2.0,25.7,53,Rain
Santo Domingo,2017-04-07,0.0,25.7,3,Cloudy
Santo Domingo,2017-04-08,0.1,26.0,51,Rain
Santo Domingo,2017-04-09,2.1,25.6,51,Rain
Santo Domingo,2017-04-10,1.2,25.4,51,Rain
Santo Domingo,2017-04-11,3.4,25.7,63,Rain
Santo Domingo,2017-04-12,0.9,25.9,53,Rain
Santo Domingo,2017-04-13,0.4,26.3,51,Rain
Santo Domingo,2017-04-14,3.5,25.6,61,Rain
Santo Domingo,2017-04-15,0.5,26.6,51,Rain
Santo Domingo,2017-04-16,4.0,25.5,61,Rain
Santo Domingo,2017-04-17,10.5,24.8,63,Rain
Santo Domingo,2017-04-18,24.9,24.1,65,Rain
Santo Domingo,2017-04-19,1.7,25.4,53,Rain
Santo Domingo,2017-04-20,1.2,25.1,53,Rain
Santo Domingo,2017-04-21,1.9,24.9,55,Rain
Santo Domingo,2017-04-22,12.5,24.7,63,Rain
Santo Domingo,2017-04-23,33.0,23.8,63,Rain
Santo Domingo,2017-04-24,14.1,24.9,61,Rain
Santo Domingo,2017-04-25,1.5,26.0,53,Rain
Santo Domingo,2017-04-26,2.0,25.2,53,Rain
Santo Domingo,2017-04-27,8.7,24.9,63,Rain
Santo Domingo,2017-04-28,3.5,24.7,61,Rain
Santo Domingo,2017-04-29,20.7,23.9,63,Rain
Santo Domingo,2017-04-30,15.1,23.6,63,Rain
Santo Domingo,2017-05-01,18.7,23.3,63,Rain
Santo Domingo,2017-05-02,4.7,24.2,61,Rain
Santo Domingo,2017-05-03,3.6,24.7,61,Rain
Santo Domingo,2017-05-04,0.5,25.2,51,Rain
Santo Domingo,2017-05-05,2.4,25.6,53,Rain
Santo Domingo,2017-05-06,4.4,26.1,53,Rain
Santo Domingo,2017-05-07,3.7,25.5,55,Rain
Santo Domingo,2017-05-08,2.0,24.9,51,Rain
Santo Domingo,2017-05-09,1.2,25.1,51,Rain
Santo Domingo,2017-05-10,0.4,25.6,51,Rain
Santo Domingo,2017-05-11,1.8,25.0,61,Rain
Santo Domingo,2017-05-12,2.4,25.2,53,Rain
Santo Domingo,2017-05-13,0.8,25.5,51,Rain
Santo Domingo,2017-05-14,1.4,26.1,53,Rain
Santo Domingo,2017-05-15,4.6,26.3,55,Rain
Santo Domingo,2017-05-16,3.6,26.4,53,Rain
Santo Domingo,2017-05-17,4.7,26.4,55,Rain
Santo Domingo,2017-05-18,2.0,26.0,51,Rain
Santo Domingo,2017-05-19,0.4,26.2,51,Rain
Santo Domingo,2017-05-20,3.5,26.1,63,Rain
Santo Domingo,2017-05-21,3.0,25.7,61,Rain
Santo Domingo,2017-05-22,1.5,26.4,51,Rain
Santo Domingo,2017-05-23,0.7,26.6,53,Rain
Santo Domingo,2017-05-24,0.2,26.7,51,Rain
Santo Domingo,2017-05-25,0.7,26.9,51,Rain
Santo Domingo,2017-05-26,1.6,26.4,53,Rain
Santo Domingo,2017-05-27,0.7,26.3,51,Rain
Santo Domingo,2017-05-28,1.3,26.6,53,Rain
Santo Domingo,2017-05-29,2.9,26.3,53,Rain
Santo Domingo,2017-05-30,11.7,26.0,63,Rain
Santo Domingo,2017-05-31,6.6,25.1,63,Rain
Santo Domingo,2017-06-01,1.3,25.5,53,Rain
Santo Domingo,2017-06-02,0.9,26.5,51,Rain
Santo Domingo,2017-06-03,1.2,26.5,51,Rain
Santo Domingo,2017-06-04,1.1,27.0,53,Rain
Santo Domingo,2017-06-05,1.8,27.2,53,Rain
Santo Domingo,2017-06-06,0.9,27.2,51,Rain
Santo Domingo,2017-06-07,0.4,26.8,51,Rain
Santo Domingo,2017-06-08,1.7,26.7,53,Rain
Santo Domingo,2017-06-09,1.1,27.2,51,Rain
Santo Domingo,2017-06-10,3.7,26.7,61,Rain
Santo Domingo,2017-06-11,4.7,26.8,61,Rain
Santo Domingo,2017-06-12,0.0,26.9,3,Cloudy
Santo Domingo,2017-06-13,1.0,27.0,51,Rain
Santo Domingo,2017-06-14,0.4,27.2,51,Rain
Santo Domingo,2017-06-15,19.3,26.5,65,Rain
Santo Domingo,2017-06-16,11.3,25.4,63,Rain
Santo Domingo,2017-06-17,2.1,26.5,53,Rain
Santo Domingo,2017-06-18,2.0,26.4,53,Rain
Santo Domingo,2017-06-19,4.1,26.5,61,Rain
Santo Domingo,2017-06-20,10.2,27.0,63,Rain
Santo Domingo,2017-06-21,0.7,26.4,51,Rain
Santo Domingo,2017-06-22,2.0,26.3,53,Rain
Santo Domingo,2017-06-23,1.9,26.5,53,Rain
Santo Domingo,2017-06-24,3.0,26.2,55,Rain
Santo Domingo,2017-06-25,4.7,26.8,61,Rain
Santo Domingo,2017-06-26,2.7,26.4,61,Rain
Santo Domingo,2017-06-27,3.4,27.2,53,Rain
Santo Domingo,2017-06-28,2.1,27.2,55,Rain
Santo Domingo,2017-06-29,0.9,27.3,51,Rain
Santo Domingo,2017-06-30,5.2,26.4,61,Rain
Santo Domingo,2017-07-01,6.7,26.2,63,Rain
Santo Domingo,2017-07-02,2.0,26.5,61,Rain
Santo Domingo,2017-07-03,1.5,26.5,53,Rain
Santo Domingo,2017-07-04,0.8,27.3,51,Rain
Santo Domingo,2017-07-05,7.0,26.4,63,Rain
Santo Domingo,2017-07-06,3.5,26.9,61,Rain
Santo Domingo,2017-07-07,0.4,27.2,51,Rain
Santo Domingo,2017-07-08,3.2,26.3,61,Rain
Santo Domingo,2017-07-09,0.6,27.1,51,Rain
Santo Domingo,2017-07-10,0.0,27.3,3,Cloudy
Santo Domingo,2017-07-11,0.0,27.1,3,Cloudy
Santo Domingo,2017-07-12,8.6,26.0,63,Rain
Santo Domingo,2017-07-13,2.3,26.4,53,Rain
Santo Domingo,2017-07-14,3.4,26.4,55,Rain
Santo Domingo,2017-07-15,4.9,26.8,61,Rain
Santo Domingo,2017-07-16,6.9,26.2,63,Rain
Santo Domingo,2017-07-17,3.2,26.6,55,Rain
Santo Domingo,2017-07-18,0.6,27.3,51,Rain
Santo Domingo,2017-07-19,1.6,28.0,53,Rain
Santo Domingo,2017-07-20,0.3,28.2,51,Rain
Santo Domingo,2017-07-21,1.8,27.1,53,Rain
Santo Domingo,2017-07-22,1.2,27.3,51,Rain
Santo Domingo,2017-07-23,6.4,27.1,63,Rain
Santo Domingo,2017-07-24,0.7,27.8,51,Rain
Santo Domingo,2017-07-25,2.8,27.2,55,Rain
Santo Domingo,2017-07-26,7.9,26.4,63,Rain
Santo Domingo,2017-07-27,2.5,26.9,55,Rain
Santo Domingo,2017-07-28,0.5,27.5,51,Rain
Santo Domingo,2017-07-29,2.0,27.2,53,Rain
Santo Domingo,2017-07-30,3.3,27.1,53,Rain
Santo Domingo,2017-07-31,3.4,26.8,61,Rain
Santo Domingo,2017-08-01,1.0,28.1,53,Rain
Santo Domingo,2017-08-02,0.8,28.6,51,Rain
Santo Domingo,2017-08-03,5.9,27.8,61,Rain
Santo Domingo,2017-08-04,12.3,27.5,63,Rain
Santo Domingo,2017-08-05,5.4,26.7,63,Rain
Santo Domingo,2017-08-06,1.3,27.1,53,Rain
Santo Domingo,2017-08-07,1.7,26.4,55,Rain
Santo Domingo,2017-08-08,9.6,25.7,63,Rain
Santo Domingo,2017-08-09,0.6,27.6,51,Rain
Santo Domingo,2017-08-10,1.8,27.7,55,Rain
Santo Domingo,2017-08-11,7.4,26.4,63,Rain
